SK_ID_CURR,TARGET
100753,0.0816340518880832
100754,0.08100576730637266
100760,0.08129621006022522
100762,0.08097225924685773
100763,0.08071684527665995
100765,0.08075563542524283
100770,0.080944897896264
100772,0.0810050920084096
100777,0.08093148415878434
100791,0.08050424168467174
100792,0.08042047824598032
100797,0.08107182365266946
100823,0.08121560201430472
100826,0.08120640397829165
100830,0.08021872022857636
100836,0.08140717042491544
100872,0.08095177610392447
100910,0.08088743062742013
100913,0.07989825763760323
100918,0.08095972052324293
100931,0.08023176592086136
100952,0.08143953959054999
100953,0.08048620899221207
100965,0.08115562768854101
100970,0.08045531760725994
100982,0.0812157732620914
100983,0.08080502420887918
100984,0.0803779266500147
100987,0.08155770706216864
100997,0.0806835778201665
100998,0.08167387781457962
101002,0.08106041171081013
101005,0.08145562893575219
101008,0.08150083867756784
101020,0.08123825549326481
101021,0.08106936412103219
101024,0.08069352169752304
101025,0.08158482302746886
101026,0.08087754820166626
101031,0.08033965840079593
101041,0.08025271168027756
101051,0.08010919594704721
101055,0.0808265594427071
101056,0.08113677078285927
101057,0.08132538315537177
101064,0.08029440188123925
101079,0.08066869688814032
101087,0.08092178219235545
101090,0.0799400817412119
101092,0.08086685413348449
101097,0.08109471524554623
101099,0.07986767326430133
101107,0.08109571400346166
101118,0.08107022491629501
101125,0.08091420839415214
101126,0.08077766645350622
101128,0.08147089013012353
101136,0.08134541592754459
101140,0.08120246569171587
101149,0.08015457943719718
101160,0.0801098335209926
101169,0.0815348345918254
101181,0.08069205506617355
101186,0.08026689686458834
101190,0.08122326847359923
101193,0.0813666547492233
101194,0.0807344990482763
101198,0.08085521230217274
101200,0.08048996604798762
101204,0.08137498333173161
101211,0.08038920432592499
101213,0.08062311123897187
101223,0.08063319128307812
101225,0.08121252237083518
101237,0.08041705503247083
101243,0.08043451328540106
101244,0.08129448680431013
101258,0.08027083697622167
101259,0.08163971897893571
101268,0.08112803283119455
101269,0.08051944481079573
101271,0.08126814393561496
101279,0.08010831708060517
101281,0.08045918175206826
101287,0.08051378018230643
101292,0.08005040061951996
101294,0.08044736661274166
101296,0.08013643655291003
101297,0.08066647332861422
101299,0.08040172762503664
101301,0.08076948244697868
101305,0.08034592372794445
101308,0.08011467633302119
101318,0.07985549297795672
101327,0.08106108021875502
101329,0.08140224885212685
101332,0.08004897801219812
101337,0.0808844524115352
101343,0.08032206790633749
101345,0.08055510464735732
101346,0.08125370466014672
101353,0.07985510164673106
101354,0.0812426986499216
101355,0.08083302145337645
101356,0.07982350274551199
101362,0.08122635221285582
101363,0.08155291311097057
101365,0.08068520471270256
101366,0.0810239296294571
101367,0.08138550454846535
101368,0.0800940260274837
101374,0.0812592785178958
101380,0.08046786904537122
101383,0.07998069547214529
101398,0.07975171530020966
101399,0.08146386779585484
101401,0.08117645858744951
101412,0.08111692150213183
101426,0.08146522488272735
101427,0.08148201531298818
101428,0.08093497310107015
101429,0.08050815599550372
101434,0.08061380279923278
101440,0.08100658259833274
101448,0.0811033111584762
101449,0.08069276952389644
101465,0.08062465260715405
101467,0.08075165602500693
101472,0.08167478641260954
101478,0.08029436126024377
101497,0.08065696692588677
101504,0.08036531229098588
101547,0.08078970054724585
101548,0.0812005725769648
101555,0.08069469001202954
101570,0.08111872197067434
101572,0.08041467143285677
101578,0.08073579146914206
101580,0.0810353193944039
101588,0.08103395690261013
101602,0.08066195025734808
101610,0.08103001105462383
101614,0.08151176819762544
101616,0.08107732289068406
101643,0.08114024123363499
101644,0.08107754798454898
101649,0.08077352195397834
101650,0.08091274773157735
101665,0.07992968752666126
101667,0.08126832236527852
101669,0.07980896621648642
101674,0.08132140805893573
101675,0.08076963468089982
101678,0.08100881660642201
101682,0.0806945186545542
101686,0.08097962528252389
101697,0.0817872859087966
101700,0.08079452902256064
101711,0.08006153766620822
101714,0.07966022228675443
101715,0.08120565788779506
101728,0.08078247988828455
101732,0.08035248881191974
101757,0.08031735417429592
101758,0.08113273172557768
101759,0.08115408769585292
101762,0.0799658378626805
101764,0.08064683783940269
101780,0.08115405020072473
101784,0.08098036807025799
101789,0.08056206316918278
101816,0.08038436956805056
101819,0.08050611547915881
101827,0.079710201377237
101863,0.08107214525888494
101867,0.08141764082538787
101870,0.080337870331739
101873,0.08123438145174425
101878,0.08078875607260347
101879,0.07990573566828445
101880,0.08061232464847898
101887,0.08121481753804495
101897,0.07995486209456942
101901,0.0803667807984185
101903,0.0815392283996006
101920,0.08077212307471232
101921,0.08073575737924003
101922,0.08040994945711903
101961,0.08163479269473212
101962,0.08069473774525285
101971,0.08080999526423971
101976,0.0811888656484576
102002,0.08112274947670024
102005,0.08057938852813941
102007,0.08140903140974205
102017,0.08039256705774166
102019,0.08140756395762341
102029,0.08021041391362113
102051,0.08069541298653135
102052,0.08031863509592341
102054,0.08092208443611902
102062,0.08141947971802159
102067,0.08052630282068504
102068,0.08086754734710241
102070,0.08051874497035134
102090,0.08018473459338518
102092,0.08156667079423571
102099,0.08164064755241736
102100,0.0799647155617821
102112,0.08112305560905071
102113,0.08093536043441842
102122,0.0809390571226303
102123,0.08045140924015443
102125,0.0802186682853258
102126,0.08091296348247494
102146,0.08104607369890285
102147,0.08102755646048189
102151,0.08116852327531796
102158,0.08054856633717256
102159,0.08049934968583239
102162,0.08049324554923684
102165,0.0805485509908436
102166,0.08115386781612569
102174,0.08053878474076756
102193,0.08141478809150784
102198,0.08045525871179192
102205,0.08088646967387103
102206,0.08096173937853932
102218,0.08088271123916774
102221,0.08096493343642254
102230,0.08094403365708043
102238,0.08081462380692303
102248,0.07984104191208909
102252,0.08109438260134205
102259,0.08004758047665125
102262,0.08099357834966844
102273,0.0799189394335884
102286,0.08027675926335034
102293,0.08093717374831574
102294,0.08035329899925972
102296,0.08055428912719984
102298,0.08119090349059907
102303,0.08057042801323225
102309,0.08122288589576843
102315,0.08022033334731313
102340,0.08026394795215576
102342,0.08009238192251456
102344,0.0803178416115925
102346,0.08162060707593415
102347,0.07999827706393982
102374,0.0812861997810152
102380,0.08129602450967814
102387,0.08103165752250711
102393,0.0806783839608467
102403,0.08080541704737955
102413,0.08096911819040313
102414,0.08036584379527502
102415,0.08086440634952534
102416,0.08058943163088271
102439,0.0809766387692164
102441,0.08063233793224345
102443,0.08073663047594688
102444,0.08063656266353657
102445,0.08162028666779822
102448,0.08031620841504111
102449,0.08074460971285863
102450,0.0816281495382461
102456,0.08058876173513643
102458,0.0810248133069342
102459,0.08052681800333131
102465,0.08018454965442322
102470,0.08144127087854205
102471,0.08035194514579738
102475,0.08160548323990965
102476,0.08128143519243904
102506,0.08059450222952347
102509,0.08051150768133537
102519,0.0804646058030629
102522,0.08043074826207952
102545,0.08063087182978912
102549,0.08127054984526302
102562,0.08026164862937685
102563,0.08064372829687017
102568,0.08118815256261595
102582,0.08126904989425697
102592,0.08027691095755704
102597,0.0807607504983509
102605,0.08137678365543953
102614,0.08099621099149285
102617,0.08093270053726558
102634,0.08042135372089187
102652,0.08050699816060476
102655,0.07998658132716567
102671,0.07980923000418143
102694,0.08013926973533117
102701,0.08138187023128486
102703,0.08016957549491054
102704,0.08023741195879361
102713,0.07961472315800731
102720,0.08102350666062581
102731,0.08046166840028725
102733,0.08054616578865767
102749,0.0816113931773811
102755,0.08013367171514393
102763,0.08061446813309522
102770,0.08152498312152333
102772,0.08108440153415104
102799,0.08090361473874007
102838,0.08077603424325105
102854,0.08029988487597055
102862,0.08146927368497035
102863,0.08082110644486742
102867,0.08057516328693692
102868,0.08036934730520945
102878,0.08060171528230986
102887,0.08082317827956392
102898,0.08144783933554745
102904,0.0806923107954438
102912,0.08135469776520844
102919,0.0800833623763301
102927,0.08065823506136437
102932,0.0809879145825429
102933,0.08154423696724937
102935,0.07987577395213187
102958,0.08098784381672405
102969,0.08102088212225597
102971,0.08068024501957888
102975,0.08045917373297906
102979,0.08086718052114725
102982,0.08026814335367848
102987,0.08108463773886736
102989,0.08067068818090123
102995,0.08046846051342084
102996,0.08066882971114252
103000,0.07984032229387346
103001,0.08108642977465184
103004,0.08034886231500565
103010,0.08077441449084685
103025,0.08095605648927438
103029,0.08089903789248248
103046,0.08103238326729538
103056,0.08028067559254236
103062,0.08069076396025497
103078,0.08129539627955276
103083,0.08014401001297124
103092,0.08084154282459095
103096,0.0806113238237988
103097,0.08105957916621571
103102,0.08153357528074236
103112,0.08078944987754244
103132,0.07983007515217733
103144,0.0808758465083081
103145,0.08061204432683251
103146,0.08049857466439239
103147,0.08109750408778421
103158,0.08027466132103847
103171,0.08144428037281304
103173,0.08051791789320202
103184,0.08093106216850886
103195,0.08104276858961373
103196,0.08033053541230226
103206,0.08074698382692863
103230,0.08080538867901475
103231,0.08108462350508953
103232,0.08126318043067175
103239,0.08113177885020585
103240,0.08078164758162286
103243,0.08057832600672271
103252,0.08093956817582983
103258,0.08081028080161684
103259,0.08084421034510275
103279,0.08070525425500905
103280,0.08017429909583236
103286,0.08081135927426551
103287,0.0813018029309704
103290,0.08097797922936809
103298,0.08129770116511129
103315,0.07955963392973607
103319,0.08035681566685829
103334,0.08155377393851897
103336,0.08074159978311622
103345,0.08117205838595691
103368,0.08086185306936887
103371,0.08123644135788832
103377,0.0805896661484875
103398,0.08046389241098942
103404,0.07993990345780011
103408,0.08095280856044937
103410,0.08047354878413782
103418,0.0803576777070631
103420,0.08141032910512025
103432,0.08100577048792258
103433,0.0805690728851587
103436,0.08028466313027482
103440,0.08112131411999837
103453,0.08092954575869411
103459,0.08105184818379059
103460,0.08030582503725621
103461,0.08035381330107379
103462,0.08108007175604397
103473,0.08077715052824645
103474,0.08022240490412944
103475,0.08107024593413806
103478,0.08123607740161407
103480,0.08091790857533723
103484,0.08026489235127059
103494,0.08066091631246618
103513,0.08121505331098416
103515,0.08078713940623979
103516,0.08152886390295475
103525,0.08107601029340598
103541,0.08139661166126913
103544,0.08056162243497572
103562,0.08144479160728649
103570,0.08200241783371755
103572,0.08158031041171639
103574,0.08060327843623552
103575,0.08121051321723398
103591,0.0811078922679907
103594,0.0802921744920433
103609,0.080192297861895
103613,0.08021956727198307
103614,0.07999491364310175
103615,0.07979141234997719
103624,0.0809690626543214
103625,0.08185003708543918
103628,0.08142451147605297
103629,0.0803368296557307
103647,0.08085302301458819
103648,0.0810607901794398
103651,0.08055662531469951
103658,0.080142647087445
103668,0.08083709274867135
103669,0.08066778748065392
103676,0.08075192320636206
103682,0.08065765703079758
103683,0.07964566766545564
103689,0.0804925638459891
103725,0.0800067332833858
103733,0.08077532735291226
103744,0.07999914065092152
103762,0.08121096515866276
103771,0.08080037908988755
103773,0.08028746762958898
103783,0.08116555056995252
103784,0.08088025631139305
103808,0.07978323034481656
103812,0.07992950148699322
103813,0.08083598732861905
103814,0.0804456203789413
103818,0.08154313152488571
103824,0.08093779636084299
103828,0.07980904663709618
103830,0.08012068335274038
103840,0.08037777777528235
103842,0.08103730861518817
103847,0.08122041420234419
103848,0.08111863607432211
103851,0.08027265967487413
103854,0.08163951661016068
103857,0.08197144199139063
103861,0.07998418761239809
103862,0.08068797912973193
103865,0.0804625343769733
103870,0.0801234823569138
103876,0.08091244215593602
103891,0.08178105262757557
103908,0.08044577040749876
103914,0.0805212808872979
103918,0.08100929838527986
103940,0.08100441223191847
103963,0.08150641576256831
103966,0.08112933194505227
103971,0.08132285799076638
103980,0.08117939213604437
103984,0.08010308027397263
103985,0.08051040943823068
103998,0.08118729116071316
104019,0.08062212552062205
104026,0.08085531416088845
104035,0.08132222510093223
104044,0.08040354569673153
104045,0.08100955278603875
104047,0.0810046834360147
104051,0.0800747585221861
104058,0.0803064459771944
104063,0.08051052214367453
104066,0.08097525415484706
104087,0.07988794053406617
104089,0.0808428007652682
104095,0.08068990415073886
104098,0.08138928087644971
104104,0.08001921090140279
104110,0.08066334384221582
104120,0.08027057730391426
104122,0.08006333729555504
104131,0.08098553234520478
104132,0.08107343915722907
104135,0.07993366454874974
104136,0.08094263275947147
104149,0.08065006896012755
104150,0.08044614415141682
104156,0.08076491694095045
104165,0.08097629557734377
104175,0.08063484572886026
104179,0.08113057627035851
104184,0.08066340487373234
104206,0.08008045134387135
104216,0.08083125197558717
104230,0.08169553503750865
104257,0.07994509742766463
104272,0.07984868829387876
104273,0.0809207635322077
104278,0.07957512000475231
104294,0.08092862742609491
104295,0.08067741700993414
104297,0.08051941908861383
104298,0.08115510338296607
104308,0.08128729597426203
104318,0.0806857388047386
104319,0.08004481981174189
104320,0.08152629769560776
104327,0.08136031065753463
104334,0.0808216767730444
104344,0.08130834314797497
104350,0.08066382876543968
104351,0.08061947491657591
104354,0.08138646767931687
104369,0.08120710904515258
104376,0.08090626038064448
104381,0.08083188042117334
104384,0.08095229763545095
104391,0.07981700601558968
104394,0.08136583829318847
104398,0.08130667223973008
104402,0.08066528860373504
104408,0.08028176832780083
104409,0.07986588542589042
104410,0.08150056280083137
104412,0.0800572423771706
104417,0.08101102180715646
104424,0.08073716071770216
104426,0.07995375891011682
104435,0.08036175415757657
104445,0.08038879229554385
104458,0.07990829283691166
104460,0.08092214668110842
104466,0.08059628997426647
104472,0.08123282019193824
104473,0.08118376690374554
104479,0.07972839780719398
104480,0.08072158862295345
104482,0.08146291449316019
104499,0.07981747641892152
104501,0.07974646859843194
104502,0.08062479724840788
104506,0.08059668818207469
104510,0.08020942246095862
104512,0.08014493930600192
104520,0.08163142249195442
104528,0.08123979048481576
104529,0.08110834291856711
104541,0.08093474031473503
104578,0.0800331106028507
104584,0.08071206272110593
104588,0.08079194529555389
104602,0.08045874146713852
104610,0.079895810975101
104611,0.08067541671431248
104618,0.08133848703509457
104620,0.08073010024847453
104622,0.08008633735521188
104624,0.08009297773726444
104625,0.0809634021929659
104634,0.08160867755449547
104639,0.0811089845867251
104646,0.08066960200808697
104647,0.08049072919354877
104652,0.08009289620048145
104670,0.08036284417296839
104677,0.08026963362427135
104685,0.08102915804679156
104691,0.08097511145992109
104696,0.08011700871663124
104699,0.07990106743214463
104712,0.08112202652838837
104714,0.08074597172931418
104717,0.0806463223177478
104718,0.08084236815550226
104740,0.08061415124082773
104741,0.08091707271037096
104743,0.07960364387239717
104744,0.08102239325806057
104747,0.08096651786428752
104767,0.08064186105972868
104772,0.08197647980430152
104776,0.08151806289154487
104779,0.08013160502584747
104814,0.08091561502747567
104815,0.0806971714438674
104830,0.08094294726823587
104831,0.08125905358251086
104833,0.08108998032681124
104839,0.08039766394093006
104840,0.0807823359153637
104860,0.08096432141390487
104861,0.0798773693575335
104866,0.08065677869756942
104870,0.08038810507180595
104877,0.08079199628073634
104878,0.07999383837234526
104879,0.08066169128903182
104880,0.0809270173357426
104899,0.08086463715108623
104906,0.07970746141283133
104907,0.08127830101337291
104913,0.08067684746672973
104916,0.08107138382918176
104921,0.08098880194156553
104930,0.08057648780168081
104931,0.08071792905462605
104936,0.08116173806689991
104937,0.08088301614218442
104942,0.08075429829113628
104943,0.08072185864827991
104969,0.08104500683450469
104972,0.08156299931460041
104988,0.08080810105681673
105013,0.08116935433304694
105015,0.0810153954283881
105019,0.08018984302885336
105027,0.08042012481379299
105030,0.0810387228601962
105035,0.08190804547992682
105041,0.07998918102079079
105051,0.08147288007062181
105056,0.08010828740043512
105067,0.08203087330134481
105071,0.08105595257452468
105072,0.07984564895430095
105074,0.08142746141586613
105091,0.08141410990252873
105101,0.08059646933689453
105103,0.08089823664038578
105134,0.08105851475677094
105139,0.08089320037667759
105142,0.08143999379943159
105146,0.08117108308103216
105163,0.08074906849048176
105168,0.0811714540097073
105172,0.07979965971479465
105176,0.08137638778098269
105195,0.08056801244460282
105196,0.08167369186718174
105197,0.07997970947395697
105203,0.08069486925810072
105223,0.0808270324597047
105227,0.08041991645032914
105228,0.08029501620916711
105230,0.08070738499865264
105231,0.08150768685860135
105239,0.08063017454112742
105242,0.08103535331829156
105244,0.08046721476402974
105245,0.08104915931489695
105248,0.08006769252588114
105249,0.0807601334663414
105266,0.08145386440483758
105271,0.08127841345626373
105276,0.0811754147425515
105282,0.0812279512776729
105292,0.08045230106096413
105297,0.0796248932578881
105332,0.0813942134856641
105333,0.08065697437686717
105343,0.0798454292170064
105344,0.07991447915223875
105345,0.0813430196662705
105357,0.0809622796931154
105359,0.08085925816938276
105366,0.08053136591568089
105367,0.08096920220481146
105370,0.07978555425100381
105377,0.08095074533737856
105390,0.08085898878038873
105399,0.08030037333745688
105403,0.0803516113581615
105404,0.08083627647569405
105414,0.08044740150487087
105417,0.08069059479869693
105425,0.08162857148683096
105452,0.08031687002217092
105454,0.08109681171520727
105456,0.08144547836950489
105470,0.08102854622872717
105471,0.07970108401922474
105483,0.08059410899431448
105493,0.0812446833718123
105508,0.0814581421654362
105514,0.08109320986348381
105515,0.07972227901314018
105528,0.0814718444985917
105529,0.08013117671078684
105531,0.0800593688160474
105532,0.08035638165653454
105558,0.07961974049805078
105574,0.08100218189120732
105578,0.08009187334221109
105584,0.08160435646972884
105595,0.08114474070790303
105617,0.08074557659806024
105618,0.08050067983253266
105621,0.0804416724488518
105625,0.08060451445536972
105629,0.08058001262386445
105630,0.08037622240812498
105634,0.07998108416539992
105635,0.08116787967986455
105641,0.08101946126141227
105647,0.08115892579583035
105648,0.080656712062026
105655,0.07993280775000834
105657,0.07998041188866101
105672,0.08118541327024144
105678,0.08053879580377582
105682,0.08046197473048003
105691,0.08100838202639908
105692,0.0809804837450172
105706,0.0814510533744716
105712,0.08107829094438988
105720,0.08076826259099211
105734,0.08083801148633449
105735,0.08083653257806589
105736,0.08078544736572033
105737,0.08030455282566214
105738,0.08156582968159463
105740,0.08122147299123682
105744,0.08008040031627577
105747,0.08105786404989905
105749,0.08101386976087224
105754,0.08071474111370522
105758,0.08023226473280785
105760,0.08077949956330338
105767,0.08032532814869525
105784,0.0810949105056766
105791,0.08062863642528736
105802,0.08057021332015483
105807,0.08149716737545715
105809,0.08053271266473526
105816,0.08080649818442921
105817,0.08010543699684411
105824,0.08148570042144156
105832,0.08094611950578136
105856,0.0805166158886169
105865,0.08037475742962127
105899,0.08044343105290011
105906,0.07968326557589514
105916,0.08073907454408472
105923,0.08116494637860296
105937,0.08102560006684657
105965,0.08003875776955298
105966,0.08064118403568024
105968,0.08040781631581013
105973,0.08076981356817686
105976,0.08117202429024509
105978,0.08013786007584049
105979,0.08051371855877298
105991,0.08103279469384872
105998,0.08088278851617853
105999,0.08104774773293585
106000,0.08066441141716783
106001,0.08090009374399289
106010,0.08050424707868276
106011,0.08080415102515019
106013,0.08126353795493162
106015,0.08040298150821867
106026,0.08033604147407807
106032,0.0800329081546091
106035,0.08074840635768984
106040,0.0807193900194632
106041,0.0815797497778231
106044,0.07975091497496703
106053,0.08090637652874429
106054,0.08037130274948823
106065,0.0813316383460401
106081,0.08038940963659691
106083,0.08040206414102671
106087,0.08094429709223754
106090,0.08077985267272454
106101,0.07953361749951597
106102,0.08156078804025076
106109,0.08051771732284799
106116,0.08035088050500144
106150,0.08052216945581074
106155,0.08199017183077296
106166,0.08091237257230097
106176,0.08071875087322851
106189,0.08034268217626829
106199,0.08133805622420937
106205,0.08096154644259153
106206,0.08063239630451094
106211,0.08064169211258232
106214,0.08020467698441161
106216,0.08068230346687416
106217,0.08098592410207234
106225,0.08061161271244281
106249,0.07993887921681885
106256,0.08018991946073614
106258,0.08003608414014511
106261,0.0810554659586083
106262,0.08134605825387156
106264,0.08023771455204452
106271,0.08108663836190691
106276,0.08060919428757633
106277,0.08071105866710783
106286,0.08119983974831325
106293,0.08029986407851418
106295,0.08037850230456334
106296,0.08097290863240608
106297,0.08136959050244037
106298,0.08087202709833284
106311,0.08062253589564747
106314,0.0812393780142895
106320,0.08156202911264797
106334,0.08107464034012277
106346,0.0799019780119554
106347,0.08043984221193139
106349,0.08045188201928959
106354,0.0811991335099854
106360,0.08002879569716047
106373,0.08062423839122124
106377,0.08007346809326149
106386,0.08093956898252336
106387,0.08108864995691724
106391,0.07991643611565553
106401,0.08147881701930457
106411,0.08124409873278979
106413,0.08131148998504563
106426,0.08101721219594454
106427,0.0801043504733006
106428,0.08169318582931957
106434,0.08099830362843476
106438,0.08083843561934657
106440,0.08107139933770208
106441,0.0802163280463922
106452,0.08123007851485362
106453,0.0805938191815251
106454,0.08098388660391038
106457,0.08071324201206825
106484,0.08006283251298933
106488,0.0818003740521474
106491,0.08036751514642299
106514,0.08056603361235062
106527,0.08080313690003595
106528,0.08048760627698433
106529,0.0800706111037678
106534,0.0811698847027241
106550,0.08093110592653197
106577,0.08053882144116854
106585,0.08155647733656755
106590,0.07993157423987553
106607,0.08027303177109063
106610,0.08119852036899672
106611,0.08105035626062337
106612,0.08137177583524255
106624,0.07991379641698777
106631,0.08048940142803186
106647,0.08202664825683888
106660,0.08131501337334998
106674,0.08094207264172636
106687,0.08021971485566584
106712,0.08090596616960394
106713,0.08026123371178925
106717,0.08048698830850849
106720,0.08093017181108926
106721,0.08072927161739284
106724,0.08083205705893336
106735,0.08117394222688351
106739,0.08068335564784934
106740,0.0802512727331398
106754,0.08041969124942593
106760,0.08167823952833836
106761,0.08107734633530893
106784,0.0807780341579774
106787,0.08054822990815291
106797,0.08058981274082735
106798,0.08002035400772932
106802,0.0814160363287001
106803,0.08092534150858055
106804,0.08169038967516573
106805,0.08049444141312208
106810,0.08164537726361104
106812,0.08081277810708282
106813,0.07993372301334815
106817,0.08038491192595063
106822,0.08107075882872526
106823,0.08082736280901155
106827,0.0800830909607955
106841,0.08000075857824027
106851,0.08059925189279239
106852,0.08094959116491902
106853,0.08174081842836904
106854,0.08164841467428068
106861,0.08088549004344292
106873,0.08136179399548998
106877,0.08030631283142613
106878,0.08074146079348182
106881,0.08095581588168982
106900,0.0807938608500694
106906,0.07996156786332602
106907,0.08066528732356662
106914,0.0807591882363759
106916,0.0808338489410651
106924,0.08044787488087109
106931,0.08054927249754172
106936,0.08113697488960059
106937,0.08043176736769939
106938,0.08048454768903031
106939,0.08113286984558309
106943,0.08007520480416815
106944,0.08019106599624092
106967,0.08141301890774845
106980,0.08068163088657686
106986,0.07978616442511749
106987,0.08078643197132623
106990,0.08030846610208503
107013,0.07972047797197682
107023,0.0808633976901379
107033,0.07970607313572199
107037,0.08085215494363958
107048,0.08108898812279325
107071,0.08127148369138668
107081,0.08014493730983778
107113,0.0807050590562919
107130,0.08007800696796911
107131,0.08071261567720456
107145,0.08070087257189713
107156,0.08074866373113995
107219,0.08038888960657646
107222,0.08125278611387368
107223,0.08217876742452257
107232,0.08136214651251457
107245,0.08093590087280583
107246,0.08010382429126377
107247,0.07988893125379769
107256,0.08056629928216612
107259,0.08046854862929106
107260,0.07948462940783159
107279,0.08140295096435096
107280,0.08003907250870641
107281,0.08074445391364458
107285,0.0809362756432111
107329,0.08128721545189681
107337,0.0803284654216128
107349,0.08010614501984173
107350,0.0809043412241091
107351,0.07969961476804471
107359,0.08163800850724473
107391,0.08075861793314185
107394,0.08114814739611036
107395,0.07993890292931424
107406,0.0813855464634072
107416,0.08118236003172698
107417,0.08034780012592793
107418,0.08012347649799846
107419,0.08005677426694305
107444,0.08084136689434465
107445,0.08118002222772958
107446,0.0809486148562816
107460,0.08053526961357195
107470,0.08106581890131621
107475,0.0800570673291585
107520,0.08080971620483732
107526,0.080753376255465
107527,0.07978630683192355
107530,0.08038033561575447
107532,0.08148051030278408
107534,0.08130826190267075
107535,0.08029689601197125
107554,0.08109735105372202
107556,0.0808659987024977
107559,0.08096538955397235
107561,0.08007131271894465
107564,0.08058281095678084
107566,0.0809655338316532
107571,0.08051553513960301
107590,0.08097557588143062
107602,0.08085422134113543
107625,0.08146613444565319
107626,0.08126592694609758
107635,0.080612343359593
107636,0.0804192263955191
107645,0.08093631052207917
107652,0.08097018936314784
107655,0.0799645441057118
107668,0.08045089933362298
107670,0.08047321725863929
107677,0.07998599429353054
107680,0.08124174416592692
107683,0.08027654870061895
107684,0.07999635879718568
107691,0.0807435586412327
107692,0.08121351176054527
107703,0.08154740874669786
107709,0.08020698195905288
107710,0.08033095776671503
107721,0.08079518753986697
107725,0.081122386692103
107727,0.08141645879259937
107739,0.08088056448946002
107740,0.08110422106171529
107741,0.08070070979110003
107747,0.08007102936341115
107765,0.08160765703801391
107768,0.08007200005570654
107775,0.08065642535134872
107782,0.08120500064204715
107790,0.07988421198481303
107801,0.0805787977092314
107807,0.08015619037401986
107811,0.08136194210515532
107817,0.08156458073818454
107826,0.08052418037420321
107838,0.08074782456465258
107839,0.08034080565909711
107843,0.08051406018200429
107847,0.08028396582886153
107849,0.08095093026860503
107850,0.08034329264599085
107867,0.08135353088572216
107871,0.08079694770409865
107908,0.08078567106685752
107913,0.08156870987351032
107927,0.08116577452607987
107931,0.07952719728408136
107955,0.07969990946589693
107962,0.08070380818179591
107977,0.08055149765067876
107978,0.08060501203711594
107993,0.08051799010133
108010,0.08060753890990138
108016,0.08121298364727211
108018,0.08130147569855367
108027,0.08117217051844915
108045,0.08079422086441268
108069,0.08137005209339891
108082,0.0809814242423762
108089,0.0808342776902289
108092,0.0805065468059545
108106,0.08062897555393936
108112,0.0806618984805376
108120,0.08150802174308516
108122,0.08179910400074937
108135,0.08157171027919505
108170,0.0806702258224397
108171,0.08096354458531793
108177,0.08039202513914338
108180,0.08124400994440978
108183,0.08060887120042533
108184,0.0802493462896905
108185,0.08073157998672768
108192,0.08093693930632297
108195,0.08090633554154847
108196,0.08138422550400852
108218,0.0804493675392894
108219,0.08150606140269476
108243,0.08118750389204137
108249,0.080141946857391
108251,0.07987829380374993
